listing_id,listing_lat,listing_lon,listing_name,mrt_label,mrt_lat,mrt_lon,mrt_dist_m,bus_label,bus_lat,bus_lon,bus_dist_m,attraction_label,attraction_lat,attraction_lon,attraction_dist_m
8.98e+17,1.29267,103.8417,Deluxe Bedroom in Clarke Quay,FORT CANNING MRT STATION,1.292478928,103.8443283,293,13211.0,1.292416994,103.841096,73,Hong San See Temple Singapore,1.29300000019576,103.841222000429,65
9.05e+17,1.30121,103.855096,Bugis Street One Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,120,7551.0,1.301719758,103.8546132,78,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,129
9.05e+17,1.30121,103.855096,Bugis Street One Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,120,7551.0,1.301719758,103.8546132,78,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,129
9.07e+17,1.3087078,103.8554317,Stylish Cozy Room,JALAN BESAR MRT STATION,1.305171388,103.8552957,394,7231.0,1.309648207,103.8573539,238,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,1.30799999960669,103.852579999692,327
9.08e+17,1.300762,103.901126,Premium King ISA Hotel Amber Road,TANJONG KATONG MRT STATION,1.299254413,103.8973771,449,92249.0,1.301663045,103.9011815,100,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,692
9.09e+17,1.30121,103.855096,Bugis Street Two Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,120,7551.0,1.301719758,103.8546132,78,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,129
9.1e+17,1.29516,103.83821,NEW Cozy Compact Studio Apt OrchardSomerset Area,GREAT WORLD MRT STATION,1.293814735,103.8337251,521,13091.0,1.295931389,103.8393781,156,Hong San See Temple Singapore,1.29300000019576,103.841222000429,412
9.1e+17,1.296695821,103.8381095,NEW Cozy Studio AptWIFI OrchardSomerset Area,SOMERSET MRT STATION,1.300252877,103.8391583,412,13091.0,1.295931389,103.8393781,165,Hong San See Temple Singapore,1.29300000019576,103.841222000429,537
9.12e+17,1.30121,103.855096,Bugis Street Two Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,120,7551.0,1.301719758,103.8546132,78,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,129
9.12e+17,1.30121,103.855096,Bugis Street Two Bedroom,BUGIS MRT STATION,1.30026469,103.8556148,120,7551.0,1.301719758,103.8546132,78,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,129
